CSDUID,CSDNAME,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population,Province,combined_coordinates
3506008,Ottawa,Townhouse,2200.0,3.0,2.5,0,0,0,1450.0,1 Year,1071868,Ontario,"45.2405856,-75.7369623"
3506008,Ottawa,House,2700.0,4.0,3.5,0,0,0,2600.0,1 Year,1071868,Ontario,"45.2403712,-75.7398602"
3506008,Ottawa,Basement,900.0,1.0,1.0,1,1,1,500.0,Month-to-month,1071868,Ontario,"45.2400021,-75.7451954"
3506008,Ottawa,Townhouse,2250.0,3.0,2.5,0,0,0,2100.0,1 Year,1071868,Ontario,"45.2398628,-75.7451694"
3506008,Ottawa,Townhouse,2199.0,3.0,2.5,0,0,0,2000.0,1 Year,1071868,Ontario,"45.2388485,-75.7492088"
3506008,Ottawa,Townhouse,2200.0,3.0,2.5,0,0,0,1700.0,1 Year,1071868,Ontario,"45.2358923,-75.6517686"
3506008,Ottawa,Townhouse,2300.0,3.0,2.5,0,0,0,1780.0,1 Year,1071868,Ontario,"45.2358867,-75.717292"
3506008,Ottawa,Apartment,2000.0,2.0,1.0,0,1,1,850.0,1 Year,1071868,Ontario,"45.235881,-75.6961097"
3506008,Ottawa,House,2900.0,4.5,3.5,0,0,0,3000.0,1 Year,1071868,Ontario,"45.2345533,-75.7338192"
3506008,Ottawa,Condo,3200.0,3.5,2.0,1,1,1,1300.0,1 Year,1071868,Ontario,"45.234052,-75.6327195"
3506008,Ottawa,Apartment,1200.0,1.0,1.0,1,1,1,1000.0,1 Year,1071868,Ontario,"45.2340408,-75.4718279"
3506008,Ottawa,House,2950.0,4.5,2.5,0,0,0,2500.0,1 Year,1071868,Ontario,"45.2336341,-75.7335725"
3506008,Ottawa,Townhouse,1880.0,2.0,1.5,0,0,0,1268.0,Month-to-month,1071868,Ontario,"45.2336341,-75.7335725"
3506008,Ottawa,House,2500.0,3.0,2.5,0,0,0,1900.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,House,2500.0,3.0,2.5,0,0,0,1900.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,House,2550.0,3.0,3.0,0,0,0,1900.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,House,2550.0,3.0,3.5,0,0,0,2100.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,House,2550.0,3.0,3.0,0,0,0,1900.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,Townhouse,2600.0,4.0,3.0,0,0,0,2040.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,Townhouse,2200.0,3.0,2.5,0,0,0,1300.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,Townhouse,3200.0,4.5,3.5,0,0,0,2450.0,1 Year,1071868,Ontario,"45.2327868,-75.9769333"
3506008,Ottawa,Townhouse,2350.0,3.0,2.5,0,0,0,1834.0,1 Year,1071868,Ontario,"45.2024124,-75.6609004"
3506008,Ottawa,Townhouse,2300.0,3.0,2.5,0,0,0,1780.0,1 Year,1071868,Ontario,"45.2024124,-75.6609004"
3506008,Ottawa,Condo,1700.0,2.0,1.0,0,0,1,1000.0,1 Year,1071868,Ontario,"45.2024124,-75.6609004"
3506008,Ottawa,Townhouse,2300.0,3.0,2.5,0,0,0,1780.0,1 Year,1071868,Ontario,"45.2024124,-75.6609004"
3506008,Ottawa,Apartment,1400.0,0.5,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.1978,-75.96767"
3506008,Ottawa,Townhouse,2400.0,3.5,3.5,0,0,0,2037.0,1 Year,1071868,Ontario,"45.194948,-75.8379711"
3506008,Ottawa,House,2650.0,4.0,2.5,0,0,1,4000.0,1 Year,1071868,Ontario,"45.1757227,-75.8282769"
3506008,Ottawa,Apartment,2450.0,3.0,1.0,0,0,0,940.0,1 Year,1071868,Ontario,"45.1719444,-75.7321694"
3506008,Ottawa,House,2000.0,1.0,1.0,0,0,0,1000.0,1 Year,1071868,Ontario,"45.1573149,-76.031688"
3506008,Ottawa,Apartment,2000.0,2.5,1.0,1,1,1,1200.0,1 Year,1071868,Ontario,"45.1455085,-75.9159152"
3506008,Ottawa,Apartment,1350.0,0.5,1.0,0,1,1,400.0,1 Year,1071868,Ontario,"45.4151321,-75.6901398"
3506008,Ottawa,Apartment,1715.0,0.5,1.0,0,0,0,499.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1279.0,0.5,1.0,0,0,0,290.0,1 Year,1071868,Ontario,"45.3625023,-75.7959126"
3506008,Ottawa,Apartment,1399.0,1.0,1.0,0,1,1,625.0,1 Year,1071868,Ontario,"45.4459611,-75.6368994"
3506008,Ottawa,Apartment,1200.0,1.0,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.3985597,-75.6896657"
3506008,Ottawa,Apartment,1759.0,1.0,1.0,1,1,1,560.0,1 Year,1071868,Ontario,"45.3641951,-75.7880696"
3506008,Ottawa,Apartment,1975.0,2.0,2.0,0,1,1,1000.0,1 Year,1071868,Ontario,"45.4294624,-75.6825771"
3506008,Ottawa,Apartment,1600.0,1.0,1.0,0,0,1,1.0,1 Year,1071868,Ontario,"45.452457,-75.5124524"
3506008,Ottawa,Apartment,1875.0,1.0,1.0,0,1,0,570.0,1 Year,1071868,Ontario,"45.4101969,-75.6770618"
3506008,Ottawa,Apartment,1250.0,1.0,1.0,0,0,1,600.0,1 Year,1071868,Ontario,"45.4338005,-75.6943028"
3506008,Ottawa,Apartment,1720.0,2.0,1.0,0,0,1,900.0,Month-to-month,1071868,Ontario,"45.3748767,-75.6495987"
3506008,Ottawa,Apartment,1800.0,2.0,1.0,0,1,1,1900.0,1 Year,1071868,Ontario,"45.4372903,-75.661902"
3506008,Ottawa,Apartment,1899.0,1.0,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.4076746,-75.7065498"
3506008,Ottawa,Apartment,1875.0,3.5,1.0,0,0,1,1300.0,1 Year,1071868,Ontario,"45.3681183,-75.7538149"
3506008,Ottawa,Apartment,1850.0,2.0,2.0,0,1,1,900.0,1 Year,1071868,Ontario,"45.4410834,-75.6714679"
3506008,Ottawa,Apartment,1865.0,1.0,1.0,0,0,0,521.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1915.0,1.0,1.0,0,0,0,529.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1750.0,2.5,1.0,0,0,1,1200.0,1 Year,1071868,Ontario,"45.3689787,-75.7499739"
3506008,Ottawa,Apartment,1400.0,1.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.4283266,-75.6788355"
3506008,Ottawa,Apartment,1895.0,1.0,1.0,0,0,0,529.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1600.0,2.0,1.0,0,0,0,900.0,1 Year,1071868,Ontario,"45.3556977,-75.7942288"
3506008,Ottawa,Apartment,1600.0,3.0,1.0,1,1,1,1000.0,1 Year,1071868,Ontario,"45.441588,-75.6603075"
3506008,Ottawa,Apartment,1825.0,1.0,1.0,0,0,0,528.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1600.0,2.0,1.0,0,1,1,750.0,1 Year,1071868,Ontario,"45.3899469,-75.7521837"
3506008,Ottawa,Apartment,1815.0,1.0,1.0,0,0,0,528.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1659.0,2.0,1.0,0,0,0,575.0,1 Year,1071868,Ontario,"45.3625023,-75.7959126"
3506008,Ottawa,Apartment,1435.0,1.0,1.0,0,1,1,540.0,1 Year,1071868,Ontario,"45.3888859,-75.6290759"
3506008,Ottawa,Apartment,1720.0,0.5,1.0,0,0,0,486.0,1 Year,1071868,Ontario,"45.4311999,-75.68067"
3506008,Ottawa,Apartment,1875.0,3.5,1.0,0,0,1,1300.0,1 Year,1071868,Ontario,"45.3681183,-75.7538149"
3506008,Ottawa,Apartment,1175.0,1.0,1.0,0,1,1,400.0,1 Year,1071868,Ontario,"45.4069001,-75.7263102"
3506008,Ottawa,Apartment,1800.0,2.5,1.0,0,0,1,1000.0,1 Year,1071868,Ontario,"45.363406,-75.6346837"
3506008,Ottawa,Apartment,1819.0,2.0,1.0,0,0,1,785.0,1 Year,1071868,Ontario,"45.3662719,-75.7850256"
3506008,Ottawa,Apartment,1400.0,1.0,1.0,0,1,1,480.0,Month-to-month,1071868,Ontario,"45.4311787,-75.6815986"
3506008,Ottawa,Apartment,1700.0,1.0,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.3924989,-75.7505455"
3506008,Ottawa,Apartment,1399.0,1.0,1.0,0,1,1,620.0,1 Year,1071868,Ontario,"45.4184359,-75.6957871"
3506008,Ottawa,Apartment,1739.0,1.0,1.0,0,1,1,742.0,1 Year,1071868,Ontario,"45.413308,-75.6955141"
3506008,Ottawa,Apartment,1770.0,2.0,1.0,0,0,1,850.0,1 Year,1071868,Ontario,"45.3517691,-75.6830156"
3506008,Ottawa,Apartment,1250.0,0.5,1.0,1,1,1,350.0,1 Year,1071868,Ontario,"45.4035262,-75.6928999"
3506008,Ottawa,Apartment,1200.0,1.0,1.0,0,1,1,650.0,1 Year,1071868,Ontario,"45.4271346,-75.6803245"
3506008,Ottawa,Apartment,1400.0,1.0,1.0,1,1,1,600.0,1 Year,1071868,Ontario,"45.4167209,-75.6992008"
3506008,Ottawa,Apartment,1395.0,0.5,1.0,1,1,1,400.0,1 Year,1071868,Ontario,"45.4120403,-75.7062953"
3506008,Ottawa,Apartment,1075.0,1.0,1.0,0,0,1,1.0,1 Year,1071868,Ontario,"45.3760994,-75.7327635"
3506008,Ottawa,Apartment,1350.0,2.0,1.0,0,1,1,699.0,1 Year,1071868,Ontario,"45.3572883,-75.8023335"
3506008,Ottawa,Apartment,1900.0,2.0,1.0,1,1,1,1.0,1 Year,1071868,Ontario,"45.4327083,-75.6784985"
3506008,Ottawa,Apartment,1850.0,3.0,1.0,1,1,1,900.0,1 Year,1071868,Ontario,"45.4436515,-75.5405882"
3506008,Ottawa,Apartment,950.0,1.0,1.0,0,1,1,120.0,1 Year,1071868,Ontario,"45.4139464,-75.7011308"
3506008,Ottawa,Apartment,1288.0,1.0,1.0,0,0,0,600.0,1 Year,1071868,Ontario,"45.3564383,-75.7511376"
3506008,Ottawa,Apartment,1450.0,1.0,1.0,1,1,1,800.0,Month-to-month,1071868,Ontario,"45.294218,-75.8569441"
3506008,Ottawa,Apartment,1275.0,1.0,1.0,0,1,1,12345.0,1 Year,1071868,Ontario,"45.346015,-75.6327305"
3506008,Ottawa,Apartment,1800.0,2.0,1.0,0,0,1,1100.0,1 Year,1071868,Ontario,"45.2363952,-75.6973901"
3506008,Ottawa,Apartment,1450.0,2.0,1.0,0,1,1,900.0,1 Year,1071868,Ontario,"45.4424242,-75.6645025"
3506008,Ottawa,Apartment,1450.0,1.0,1.0,0,1,1,500.0,1 Year,1071868,Ontario,"45.4187541,-75.6959425"
3506008,Ottawa,Apartment,1295.0,1.5,1.0,0,1,1,720.0,1 Year,1071868,Ontario,"45.404187,-75.730069"
3506008,Ottawa,Apartment,1500.0,1.0,1.0,1,1,1,700.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Apartment,1900.0,1.5,1.0,1,1,1,660.0,1 Year,1071868,Ontario,"45.4021017,-75.7329317"
3506008,Ottawa,Apartment,1749.0,1.0,1.0,0,1,1,672.0,1 Year,1071868,Ontario,"45.4273864,-75.6844968"
3506008,Ottawa,Apartment,1250.0,1.0,1.0,0,1,1,600.0,1 Year,1071868,Ontario,"45.438007,-75.664712"
3506008,Ottawa,Apartment,1250.0,0.5,1.0,1,1,1,400.0,Month-to-month,1071868,Ontario,"45.4417277,-75.6756814"
3506008,Ottawa,Apartment,1150.0,1.0,1.0,0,1,1,500.0,1 Year,1071868,Ontario,"45.4209448,-75.7011607"
3506008,Ottawa,Apartment,1850.0,2.0,1.0,0,1,1,900.0,1 Year,1071868,Ontario,"45.3735145,-75.7081051"
3506008,Ottawa,Apartment,1900.0,1.5,1.0,0,1,1,650.0,1 Year,1071868,Ontario,"45.427734,-75.6861245"
3506008,Ottawa,Apartment,2300.0,2.0,1.5,0,0,1,1200.0,1 Year,1071868,Ontario,"45.4314321,-75.6155503"
3506008,Ottawa,Apartment,2400.0,1.5,1.0,0,1,1,700.0,1 Year,1071868,Ontario,"45.3923949,-75.7568095"
3506008,Ottawa,Apartment,2300.0,1.0,1.0,0,1,1,650.0,1 Year,1071868,Ontario,"45.4295352,-75.6819515"
3506008,Ottawa,Apartment,2980.0,4.0,1.5,1,1,1,1000.0,1 Year,1071868,Ontario,"45.4399434,-75.6644643"
3506008,Ottawa,Apartment,2295.0,2.5,2.0,0,0,1,1500.0,1 Year,1071868,Ontario,"45.4268272,-75.6539909"
3506008,Ottawa,Apartment,2700.0,2.0,2.5,0,0,1,1600.0,1 Year,1071868,Ontario,"45.4308789,-75.6153313"
3506008,Ottawa,Apartment,2578.0,3.0,2.0,0,0,1,1172.0,1 Year,1071868,Ontario,"45.27763,-75.86303"
3506008,Ottawa,Apartment,2390.0,2.0,2.0,0,1,1,885.0,1 Year,1071868,Ontario,"45.4192238,-75.6948842"
3506008,Ottawa,Apartment,1495.0,2.0,1.0,1,1,1,850.0,1 Year,1071868,Ontario,"45.3519709,-75.772317"
3506008,Ottawa,Apartment,1329.0,1.0,1.0,0,0,1,600.0,1 Year,1071868,Ontario,"45.3957847,-75.6225636"
3506008,Ottawa,Apartment,1850.0,0.5,1.0,1,1,1,350.0,1 Year,1071868,Ontario,"45.42806,-75.68669"
3506008,Ottawa,Apartment,1750.0,0.5,1.0,1,1,1,340.0,1 Year,1071868,Ontario,"45.42806,-75.68669"
3506008,Ottawa,Apartment,1800.0,0.5,1.0,1,1,1,325.0,1 Year,1071868,Ontario,"45.42806,-75.68669"
3506008,Ottawa,Apartment,1800.0,0.5,1.0,1,1,1,300.0,1 Year,1071868,Ontario,"45.42806,-75.68669"
3506008,Ottawa,Apartment,1595.0,1.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.2798783,-75.6848755"
3506008,Ottawa,Apartment,1849.0,1.0,1.0,0,1,1,695.0,1 Year,1071868,Ontario,"45.4166723,-75.690458"
3506008,Ottawa,Apartment,1600.0,0.5,1.0,1,1,1,300.0,Month-to-month,1071868,Ontario,"45.4169438,-75.6868811"
3506008,Ottawa,Apartment,1560.0,2.0,1.0,0,0,1,750.0,1 Year,1071868,Ontario,"45.3784807,-75.7336771"
3506008,Ottawa,Apartment,1800.0,3.0,1.0,0,0,1,1200.0,1 Year,1071868,Ontario,"45.3689787,-75.7499739"
3506008,Ottawa,Apartment,1499.0,1.0,1.0,0,0,1,525.0,1 Year,1071868,Ontario,"45.3662719,-75.7850256"
3506008,Ottawa,Apartment,1750.0,1.0,1.0,1,1,1,720.0,1 Year,1071868,Ontario,"45.4248802,-75.6446666"
3506008,Ottawa,Apartment,1799.0,2.0,2.0,0,0,0,855.0,1 Year,1071868,Ontario,"45.360848,-75.7187094"
3506008,Ottawa,Apartment,1750.0,1.0,1.0,1,1,1,1.0,1 Year,1071868,Ontario,"45.4120821,-75.6766662"
3506008,Ottawa,Apartment,1759.0,2.0,1.0,0,1,1,928.0,1 Year,1071868,Ontario,"45.3493322,-75.7701042"
3506008,Ottawa,Apartment,999.0,0.5,1.0,0,1,1,420.0,1 Year,1071868,Ontario,"45.4297809,-75.6900439"
3506008,Ottawa,Apartment,1100.0,0.5,1.0,1,1,1,200.0,1 Year,1071868,Ontario,"45.430385,-75.6794933"
3506008,Ottawa,Apartment,1695.0,1.5,1.0,1,1,1,450.0,1 Year,1071868,Ontario,"45.4255273,-75.6743421"
3506008,Ottawa,Apartment,1199.0,1.0,1.0,0,0,1,650.0,1 Year,1071868,Ontario,"45.3627669,-75.7435187"
3506008,Ottawa,Apartment,1625.0,1.0,1.0,0,1,1,653.0,1 Year,1071868,Ontario,"45.4273864,-75.6844968"
3506008,Ottawa,Apartment,1550.0,2.0,1.0,0,1,1,700.0,1 Year,1071868,Ontario,"45.4104392,-75.707734"
3506008,Ottawa,Apartment,1839.0,2.0,1.0,0,0,1,800.0,1 Year,1071868,Ontario,"45.3741913,-75.7800934"
3506008,Ottawa,Apartment,1105.0,1.0,1.0,0,0,1,1000.0,1 Year,1071868,Ontario,"45.4295352,-75.6819515"
3506008,Ottawa,Apartment,1950.0,2.0,1.0,0,0,1,900.0,1 Year,1071868,Ontario,"45.3822089,-75.6749984"
3506008,Ottawa,Apartment,1149.0,0.5,1.0,0,1,1,359.0,1 Year,1071868,Ontario,"45.4336013,-75.6918844"
3506008,Ottawa,Apartment,1199.0,0.5,1.0,0,1,1,373.0,1 Year,1071868,Ontario,"45.4313222,-75.6836524"
3506008,Ottawa,Apartment,1775.0,1.0,1.0,0,0,0,630.0,1 Year,1071868,Ontario,"45.4307293,-75.6105873"
3506008,Ottawa,Apartment,1979.0,2.0,1.0,0,0,1,795.0,1 Year,1071868,Ontario,"45.3662719,-75.7850256"
3506008,Ottawa,Apartment,1459.0,2.0,1.0,0,1,1,662.0,1 Year,1071868,Ontario,"45.4455868,-75.647907"
3506008,Ottawa,Apartment,1799.0,2.0,1.0,0,1,1,854.0,1 Year,1071868,Ontario,"45.4466502,-75.6321326"
3506008,Ottawa,Apartment,1831.0,2.0,1.0,0,1,1,863.0,1 Year,1071868,Ontario,"45.346694,-75.8135607"
3506008,Ottawa,Apartment,1650.0,1.0,1.0,0,1,0,500.0,1 Year,1071868,Ontario,"45.3776505,-75.7753805"
3506008,Ottawa,Apartment,1389.0,1.0,1.0,0,1,1,824.0,1 Year,1071868,Ontario,"45.4273864,-75.6844968"
3506008,Ottawa,Apartment,1300.0,1.0,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.3891945,-75.6183238"
3506008,Ottawa,Apartment,1799.0,2.0,1.0,0,0,1,573.0,1 Year,1071868,Ontario,"45.3790616,-75.7281385"
3506008,Ottawa,Apartment,825.0,0.5,1.0,0,1,1,330.0,1 Year,1071868,Ontario,"45.4115203,-75.7051642"
3506008,Ottawa,Apartment,1689.0,1.0,1.0,0,1,1,744.0,1 Year,1071868,Ontario,"45.4273864,-75.6844968"
3506008,Ottawa,Apartment,1700.0,1.0,1.0,0,1,1,550.0,1 Year,1071868,Ontario,"45.4148672,-75.7003911"
3506008,Ottawa,Apartment,1600.0,2.0,1.0,1,1,1,900.0,1 Year,1071868,Ontario,"45.444164,-75.6569802"
3506008,Ottawa,Apartment,1500.0,1.0,1.0,1,1,1,600.0,1 Year,1071868,Ontario,"45.4329005,-75.6457587"
3506008,Ottawa,Apartment,1250.0,1.0,1.0,1,1,1,400.0,1 Year,1071868,Ontario,"45.3820062,-75.7371927"
3506008,Ottawa,Apartment,1739.0,1.0,1.0,0,1,1,482.0,1 Year,1071868,Ontario,"45.4061982,-75.7053682"
3506008,Ottawa,Apartment,1699.0,1.0,1.0,0,1,1,593.0,1 Year,1071868,Ontario,"45.34373,-75.7796456"
3506008,Ottawa,Apartment,1639.0,1.0,1.0,0,1,1,649.0,1 Year,1071868,Ontario,"45.4273864,-75.6844968"
3506008,Ottawa,Apartment,1600.0,1.0,1.0,1,1,1,400.0,1 Year,1071868,Ontario,"45.3587685,-75.7109041"
3506008,Ottawa,Apartment,1705.0,1.0,1.0,0,1,1,593.0,1 Year,1071868,Ontario,"45.34373,-75.7796456"
3506008,Ottawa,Apartment,1645.0,1.0,1.0,0,1,1,651.0,1 Year,1071868,Ontario,"45.3987596,-75.6148738"
3506008,Ottawa,Apartment,1549.0,1.0,1.0,0,1,1,433.0,1 Year,1071868,Ontario,"45.3789611,-75.7276026"
3506008,Ottawa,Apartment,1349.0,0.5,1.0,0,1,1,311.0,1 Year,1071868,Ontario,"45.4133791,-75.686242"
3506008,Ottawa,Apartment,1725.0,1.0,1.0,0,1,1,555.0,1 Year,1071868,Ontario,"45.4292658,-75.6791257"
3506008,Ottawa,Apartment,1849.0,1.0,1.0,0,1,1,400.0,1 Year,1071868,Ontario,"45.41951,-75.68699"
3506008,Ottawa,Apartment,1850.0,2.0,1.0,1,1,1,865.0,1 Year,1071868,Ontario,"45.3878903,-75.6230597"
3506008,Ottawa,Apartment,889.0,1.0,1.0,0,0,0,20.0,Month-to-month,1071868,Ontario,"45.3541126,-75.7469685"
3506008,Ottawa,Apartment,1650.0,0.5,1.0,1,1,1,123.0,1 Year,1071868,Ontario,"45.4111921,-75.6761544"
3506008,Ottawa,Apartment,1650.0,1.0,1.0,0,1,1,650.0,1 Year,1071868,Ontario,"45.4257625,-75.6854041"
3506008,Ottawa,Apartment,1100.0,1.0,1.0,0,0,1,600.0,1 Year,1071868,Ontario,"45.4209448,-75.7011607"
3506008,Ottawa,Apartment,757.0,1.0,1.0,0,1,1,134.0,1 Year,1071868,Ontario,"45.3684428,-75.6838899"
3506008,Ottawa,Apartment,1600.0,1.0,1.0,0,1,1,500.0,1 Year,1071868,Ontario,"45.4716061,-75.5295819"
3506008,Ottawa,Apartment,1500.0,1.0,1.0,0,1,1,1500.0,1 Year,1071868,Ontario,"45.4023459,-75.7034872"
3506008,Ottawa,Apartment,925.0,1.0,1.0,1,1,1,195.0,1 Year,1071868,Ontario,"45.3725582,-75.6569543"
3506008,Ottawa,Apartment,1550.0,2.0,1.0,0,0,1,910.0,1 Year,1071868,Ontario,"45.3931982,-75.7277435"
3506008,Ottawa,Apartment,1950.0,2.0,1.0,1,1,1,800.0,1 Year,1071868,Ontario,"45.4378016,-75.6600329"
3506008,Ottawa,Apartment,1550.0,1.0,1.0,0,1,1,700.0,1 Year,1071868,Ontario,"45.3318735,-75.749009"
3506008,Ottawa,Apartment,1898.0,1.0,1.0,0,0,1,595.0,1 Year,1071868,Ontario,"45.27763,-75.86303"
3506008,Ottawa,Apartment,1665.0,0.5,1.0,0,0,0,427.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1725.0,0.5,1.0,0,0,0,499.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1879.0,1.0,1.0,0,0,0,521.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1675.0,0.5,1.0,0,0,0,427.0,1 Year,1071868,Ontario,"45.4169897,-75.7076567"
3506008,Ottawa,Apartment,1250.0,0.5,1.0,1,1,1,550.0,1 Year,1071868,Ontario,"45.3984899,-75.6939641"
3506008,Ottawa,Apartment,1800.0,1.0,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.430927,-75.6814229"
3506008,Ottawa,Apartment,1550.0,1.0,1.0,0,1,1,600.0,1 Year,1071868,Ontario,"45.4151321,-75.6901398"
3506008,Ottawa,Apartment,1895.0,2.0,1.0,0,1,1,950.0,1 Year,1071868,Ontario,"45.3812876,-75.7480329"
3506008,Ottawa,Apartment,1549.0,1.0,1.0,0,1,1,617.0,1 Year,1071868,Ontario,"45.3781103,-75.726051"
3506008,Ottawa,Apartment,1779.0,1.0,1.0,0,1,1,714.0,1 Year,1071868,Ontario,"45.34373,-75.7796456"
3506008,Ottawa,Apartment,1659.0,1.0,1.0,0,1,1,625.0,1 Year,1071868,Ontario,"45.34373,-75.7796456"
3506008,Ottawa,Apartment,1209.0,1.0,1.0,0,0,0,637.0,1 Year,1071868,Ontario,"45.3755799,-75.6539223"
3506008,Ottawa,Apartment,1350.0,0.5,1.0,1,1,1,900.0,1 Year,1071868,Ontario,"45.3730254,-75.7557418"
3506008,Ottawa,Apartment,1500.0,3.0,1.0,0,1,1,1000.0,1 Year,1071868,Ontario,"45.4375788,-75.6648943"
3506008,Ottawa,Apartment,1419.0,1.0,1.0,0,1,0,557.0,1 Year,1071868,Ontario,"45.4012886,-75.7284484"
3506008,Ottawa,Apartment,1595.0,3.5,1.0,1,1,1,1300.0,1 Year,1071868,Ontario,"45.4344148,-75.6758739"
3506008,Ottawa,Apartment,1595.0,2.5,1.0,1,1,1,13001.0,1 Year,1071868,Ontario,"45.4334412,-75.6875427"
3506008,Ottawa,Apartment,1450.0,1.0,1.0,1,0,1,800.0,1 Year,1071868,Ontario,"45.442907,-75.6723946"
3506008,Ottawa,Apartment,1095.0,1.0,1.0,0,0,1,350.0,1 Year,1071868,Ontario,"45.3470756,-75.633398"
3506008,Ottawa,Apartment,1800.0,2.0,1.0,1,1,1,1000.0,Month-to-month,1071868,Ontario,"45.3940333,-75.6567071"
3506008,Ottawa,Apartment,1349.0,1.0,1.0,0,1,0,500.0,1 Year,1071868,Ontario,"45.4027032,-75.6647202"
3506008,Ottawa,Apartment,1509.0,2.0,1.0,0,0,1,750.0,1 Year,1071868,Ontario,"45.3957847,-75.6225636"
3506008,Ottawa,Apartment,1449.0,2.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.4455868,-75.647907"
3506008,Ottawa,Apartment,1339.0,1.0,1.0,0,1,0,650.0,1 Year,1071868,Ontario,"45.4027032,-75.6647202"
3506008,Ottawa,Apartment,3870.0,1.0,1.0,1,1,1,700.0,Month-to-month,1071868,Ontario,"45.31639,-75.93266"
3506008,Ottawa,Apartment,2025.0,2.0,2.0,0,0,1,878.0,1 Year,1071868,Ontario,"45.424655,-75.6283747"
3506008,Ottawa,Apartment,2350.0,3.0,2.0,0,1,1,1300.0,1 Year,1071868,Ontario,"45.4115087,-75.6932366"
3506008,Ottawa,Apartment,1990.0,2.0,1.0,0,0,1,841.0,1 Year,1071868,Ontario,"45.3436681,-75.7248226"
3506008,Ottawa,Apartment,2700.0,4.5,2.0,1,1,1,1700.0,1 Year,1071868,Ontario,"45.3684011,-75.7230837"
3506008,Ottawa,Apartment,1995.0,3.0,1.0,0,0,1,1250.0,Month-to-month,1071868,Ontario,"45.3490647,-75.7806918"
3506008,Ottawa,Apartment,2100.0,2.0,1.0,0,1,1,850.0,1 Year,1071868,Ontario,"45.4328101,-75.6929053"
3506008,Ottawa,Apartment,2195.0,3.5,1.0,0,0,0,1200.0,1 Year,1071868,Ontario,"45.4388138,-75.6607768"
3506008,Ottawa,Apartment,2200.0,1.0,1.0,1,1,1,500.0,Month-to-month,1071868,Ontario,"45.4132915,-75.6854085"
3506008,Ottawa,Apartment,2279.0,1.0,1.0,0,1,0,527.0,1 Year,1071868,Ontario,"45.4019518,-75.6871621"
3506008,Ottawa,Apartment,3499.0,2.0,1.0,0,1,0,763.0,1 Year,1071868,Ontario,"45.4019518,-75.6871621"
3506008,Ottawa,Apartment,2349.0,3.0,1.0,0,0,0,1000.0,1 Year,1071868,Ontario,"45.3693864,-75.8012122"
3506008,Ottawa,Apartment,2995.0,5.0,2.0,0,0,0,2000.0,1 Year,1071868,Ontario,"45.3660798,-75.7035211"
3506008,Ottawa,Apartment,2278.0,2.0,2.0,0,0,1,943.0,1 Year,1071868,Ontario,"45.27763,-75.86303"
3506008,Ottawa,Apartment,2249.0,4.0,1.0,0,1,1,756.0,1 Year,1071868,Ontario,"45.425829,-75.682148"
3506008,Ottawa,Apartment,2395.0,3.0,1.0,0,1,1,1200.0,1 Year,1071868,Ontario,"45.4163201,-75.7018707"
3506008,Ottawa,Apartment,2300.0,2.0,2.0,0,0,1,850.0,1 Year,1071868,Ontario,"45.4357989,-75.6572121"
3506008,Ottawa,Apartment,3000.0,2.0,2.0,0,0,1,1400.0,1 Year,1071868,Ontario,"45.4114855,-75.6630952"
3506008,Ottawa,Apartment,1998.0,3.0,1.0,0,1,1,1500.0,1 Year,1071868,Ontario,"45.3919916,-75.7441907"
